usr_id,acct_ref,sub_ref,external_usr_id,usr_email,usr_nm,usr_role_cd,usr_title,usr_lang,created_dt,activated_dt,last_login_ts,usr_status_cd,deactivated_dt,signup_src,signup_channel,geo_region,timezone,is_primary_flg,email_verified_flg,last_seen_device,notes_txt
USR00497,AC068,SUB01463,EXT1997,kate21@gmail.com,Anna Kowalska,admin,Finance,PL,2022-03-08,2022-03-14,2022-09-12 00:00:00,invited,,import,organic,,,False,True,,power user
USR00498,AC178,,EXT3743,john179@example.com,John Smith,admin,Finance,en-US,2022-12-12,2022-12-12,2023-09-30 00:00:00,deleted,2023-10-12,api,paid_ads,EMEA,,True,True,,
USR00499,AC021,SUB00410,EXT3472,john60@example.com,Anna Kowalska,member,CTO,DE,2021-06-19,2021-06-29,,deleted,,import,paid_ads,EMEA,UTC,,,web,power user
USR00500,AC173,SUB00286,,anna229@example.com,Anna Kowalska,,Finance,,2021-08-19,2021-08-17,,deleted,,sales,paid_ads,,UTC+1,True,False,ios,
USR00501,AC098,SUB01302,EXT2697,kate145@company.com,Anna Kowalska,admin,CTO,PL,2023-02-18,2023-02-13,2023-10-04 00:00:00,active,,,,,UTC+1,False,True,android,no activity last 30 days
USR00502,AC161,SUB01345,EXT7008,alex180@example.com,,admin,,EN,2021-11-04,2021-11-11,,invited,,,referral,NA,,False,True,web,no activity last 30 days
USR00503,AC125,SUB01253,EXT6882,mike277@example.com,M. Brown,billing,Finance,en-US,2023-07-19,,,invited,,web,referral,EMEA,UTC+1,True,True,,power user
USR00504,AC010,SUB00625,EXT9107,alex86@example.com,,ADMIN,CTO,DE,2023-05-16,,,active,,import,,,UTC,False,True,ios,no activity last 30 days
USR00505,AC061,SUB01493,EXT4634,kate147@gmail.com,John Smith,member,CTO,EN,2022-07-31,2022-07-29,2022-12-09 00:00:00,active,2022-12-30,,referral,APAC,EST,,,,
USR00506,AC074,SUB01755,EXT7965,kate127@company.com,M. Brown,billing,CTO,en-US,2023-05-17,2023-05-21,2023-11-26 00:00:00,disabled,,import,,EMEA,UTC,True,,web,power user
USR00507,AC024,,EXT7759,anna52@example.com,,billing,Finance,EN,2023-11-20,,,deleted,,sales,,,UTC,,True,web,
USR00508,AC026,SUB00908,EXT2772,alex32@example.com,,admin,Engineer,,2023-07-07,,,active,,import,,EMEA,UTC+1,True,False,ios,
USR00509,AC026,SUB01787,EXT3866,mike101@example.com,John Smith,admin,,DE,2021-06-13,2021-06-17,2022-03-15 00:00:00,invited,2022-05-17,api,referral,APAC,EST,,False,android,
USR00510,AC178,SUB01473,EXT8167,anna224@company.com,Anna Kowalska,admin,Finance,,2021-03-02,2021-02-25,2021-06-07 00:00:00,active,,,paid_ads,NA,EST,True,True,web,
USR00511,AC008,,EXT1828,john249@example.com,,admin,Finance,EN,2023-04-06,2023-04-04,2023-09-20 00:00:00,active,,api,paid_ads,,,True,,android,billing contact
USR00512,,SUB01966,EXT5876,alex255@gmail.com,,ADMIN,,DE,2021-01-07,2021-01-04,2021-04-02 00:00:00,invited,,web,paid_ads,APAC,,False,,web,
USR00513,AC076,SUB01470,,sara26@example.com,,billing,,PL,2023-02-22,2023-02-26,,invited,,sales,paid_ads,EU,EST,True,True,android,billing contact
USR00514,AC111,SUB01995,EXT3286,MIKE@EXAMPLE.COM,,admin,,DE,2024-03-10,2024-03-19,2024-04-22 00:00:00,active ,,sales,organic,EMEA,EST,True,True,web,
USR00515,AC136,SUB00720,EXT3401,alex43@gmail.com,,admin,,,2021-07-14,2021-07-11,2022-04-29 00:00:00,active ,,,referral,,UTC,True,,,
USR00516,AC175,SUB00336,EXT4819,alex226@gmail.com,,viewer,Manager,EN,2022-09-15,2022-09-15,2023-05-04 00:00:00,active ,2023-06-19,sales,organic,EMEA,Europe/Warsaw,,True,,
USR00517,AC044,SUB00574,,sara47@gmail.com,John Smith,member,,DE,2022-10-18,2022-10-15,2023-01-15 00:00:00,active ,,api,paid_ads,,EST,,,ios,
USR00518,AC157,SUB00805,,alex46@company.com,,billing,CTO,PL,2023-03-15,2023-03-25,2023-04-19 00:00:00,deleted,,web,,,UTC+1,True,False,android,billing contact
USR00519,AC159,SUB02567,EXT3977,kate24@gmail.com,,billing,,PL,2024-02-18,2024-02-25,2024-10-17 00:00:00,active ,,import,,,UTC+1,,False,,power user
USR00520,AC128,,,sara198@example.com,Anna Kowalska,member,Finance,,2022-06-29,2022-07-03,,invited,,import,referral,,,True,True,ios,
USR00521,AC037,,EXT9637,mike295@company.com,John Smith,billing,CTO,,2023-12-31,2024-01-02,2024-08-12 00:00:00,active,,web,referral,EMEA,UTC+1,True,,ios,
USR00522,AC164,,EXT1006,sara128@gmail.com,John Smith,viewer,Finance,,2021-12-01,2021-12-02,2022-01-26 00:00:00,active ,,web,,EU,UTC,True,False,android,
USR00523,AC066,SUB00128,,john17@gmail.com,Anna Kowalska,,Finance,PL,2023-10-12,,,active,,,,APAC,UTC,False,,,power user
USR00524,AC120,SUB02372,EXT9955,mike280@gmail.com,,,CTO,DE,2023-11-23,,,deleted,,,paid_ads,EMEA,Europe/Warsaw,True,False,android,
USR00525,AC174,SUB02417,EXT5342,sara276@gmail.com,,member,,,2023-11-25,2023-11-23,2024-05-08 00:00:00,deleted,,,,EU,,False,,android,power user
USR00526,AC019,,EXT3958,alex245@example.com,M. Brown,member,,DE,2022-11-02,2022-11-05,2022-11-30 00:00:00,active,,api,organic,EMEA,EST,True,False,web,no activity last 30 days
USR00527,AC089,,,kate134@gmail.com,M. Brown,viewer,,EN,2024-01-07,2024-01-14,2024-06-22 00:00:00,deleted,,import,organic,EMEA,UTC,,,android,no activity last 30 days
USR00528,AC077,SUB02211,EXT5488,mike286@company.com,,billing,Manager,DE,2022-09-04,2022-09-07,,deleted,,web,referral,APAC,Europe/Warsaw,True,True,android,
USR00529,AC109,SUB00609,EXT6054,john114@gmail.com,Anna Kowalska,ADMIN,,EN,2023-05-18,2023-05-28,2023-11-18 00:00:00,deleted,,sales,paid_ads,EU,Europe/Warsaw,False,False,ios,no activity last 30 days
USR00530,AC117,SUB00915,EXT6685,sara28@gmail.com,John Smith,,,DE,2023-05-08,2023-05-12,,invited,,sales,organic,NA,UTC+1,False,True,,
USR00531,AC051,SUB02416,EXT2698,alex144@example.com,John Smith,admin,Finance,,2023-09-07,2023-09-17,2023-11-24 00:00:00,disabled,,,,EMEA,UTC,,True,web,
USR00532,AC124,SUB01192,EXT6871,john7@example.com,M. Brown,billing,Engineer,DE,2023-11-24,2023-12-04,2024-09-15 00:00:00,disabled,,sales,,EMEA,UTC+1,,True,ios,power user
USR00533,AC098,,EXT7322,sara273@company.com,John Smith,billing,,PL,2022-02-22,2022-02-24,2022-10-27 00:00:00,invited,,api,referral,,UTC+1,False,True,web,billing contact
USR00534,AC148,SUB00371,,kate147@company.com,,viewer,,en-US,2022-04-22,2022-04-25,2022-09-09 00:00:00,invited,,web,organic,NA,UTC+1,True,,,
USR00535,AC180,SUB02057,,sara86@example.com,,member,CTO,en-US,2024-01-06,2024-01-16,2024-02-28 00:00:00,active ,,,,NA,UTC,False,False,web,billing contact
USR00536,AC169,,EXT4184,MIKE@COMPANY.COM,,member,Finance,,2021-05-05,2021-05-02,2021-11-16 00:00:00,active ,2021-11-22,sales,referral,,UTC+1,False,True,android,power user
USR00537,AC003,,EXT2097,alex177@company.com,Anna Kowalska,viewer,Finance,PL,2021-03-15,2021-03-13,2021-10-01 00:00:00,disabled,,api,referral,APAC,UTC,,True,android,power user
USR00538,AC176,SUB02516,EXT6251,kate64@gmail.com,Anna Kowalska,ADMIN,Manager,,2023-09-01,2023-09-02,2024-06-10 00:00:00,active ,,api,,,,,False,ios,billing contact
USR00539,AC013,SUB02106,EXT3253,john120@company.com,John Smith,admin,,,2021-05-05,2021-05-10,2021-07-17 00:00:00,active ,,import,referral,NA,Europe/Warsaw,True,True,ios,billing contact
USR00540,AC128,,EXT9191,JOHN@GMAIL.COM,Anna Kowalska,ADMIN,Engineer,en-US,2023-07-10,2023-07-12,2023-09-02 00:00:00,active ,,,organic,,,True,True,ios,power user
USR00541,AC074,,,anna198@example.com,,billing,Manager,EN,2021-04-02,2021-03-28,,active,,web,,APAC,UTC,True,,web,
USR00542,AC059,SUB02318,,mike262@gmail.com,John Smith,billing,Finance,DE,2022-01-23,2022-01-20,2022-05-20 00:00:00,active ,2022-06-27,sales,paid_ads,EU,Europe/Warsaw,False,,android,power user
USR00543,AC091,SUB00599,EXT7623,kate2@example.com,M. Brown,viewer,Finance,,2021-03-13,,,deleted,,import,organic,EU,UTC,,True,,
USR00544,AC049,SUB01981,EXT5900,kate47@company.com,Anna Kowalska,viewer,CTO,DE,2023-03-10,2023-03-07,,active ,,api,organic,APAC,,,False,,power user
USR00545,AC174,SUB00166,,alex274@example.com,,ADMIN,,DE,2023-12-07,2023-12-13,2024-03-21 00:00:00,invited,,import,,EMEA,,True,,,billing contact
USR00546,AC169,,,john220@company.com,Anna Kowalska,viewer,Manager,EN,2024-02-12,2024-02-10,2024-10-15 00:00:00,active ,,import,,EMEA,,True,True,web,power user
USR00547,AC036,SUB00258,,anna284@company.com,John Smith,ADMIN,Finance,en-US,2021-09-29,2021-10-05,2022-06-29 00:00:00,active,,import,referral,EU,,False,True,,
USR00548,AC161,SUB00959,,sara278@gmail.com,,member,Finance,EN,2023-07-25,2023-07-22,2023-09-30 00:00:00,active ,,,,NA,EST,False,True,ios,no activity last 30 days
USR00549,AC080,,EXT2724,mike178@company.com,M. Brown,viewer,Manager,EN,2023-09-05,2023-09-02,2024-01-15 00:00:00,disabled,,import,paid_ads,EMEA,,True,True,android,
USR00550,AC009,,EXT6606,sara28@example.com,,member,Engineer,en-US,2021-01-01,2020-12-27,2021-01-21 00:00:00,disabled,,import,paid_ads,,UTC+1,,,android,
USR00551,AC034,SUB01480,EXT9465,sara135@gmail.com,,member,CTO,en-US,2021-01-11,,,deleted,,web,,,Europe/Warsaw,True,False,web,power user
USR00552,AC076,SUB01863,EXT3916,alex56@company.com,John Smith,viewer,Engineer,DE,2022-12-21,2022-12-17,,active,,web,referral,NA,EST,True,,ios,no activity last 30 days
USR00553,AC107,SUB00164,EXT1240,JOHN@COMPANY.COM,,viewer,,EN,2021-03-31,,,active ,,,referral,,Europe/Warsaw,,False,ios,no activity last 30 days
USR00554,AC034,SUB01328,,sara242@company.com,John Smith,billing,,EN,2024-03-08,2024-03-16,2025-01-03 00:00:00,active ,,,paid_ads,APAC,UTC+1,False,,web,no activity last 30 days
USR00555,AC094,,,mike207@example.com,Anna Kowalska,,Engineer,EN,2021-05-25,,,deleted,,api,paid_ads,EU,EST,False,,ios,
USR00556,AC070,SUB02596,EXT4174,john113@gmail.com,M. Brown,viewer,,,2021-11-07,2021-11-03,2022-03-22 00:00:00,invited,2022-05-17,,referral,NA,Europe/Warsaw,True,False,android,
USR00557,AC066,SUB01079,,mike172@gmail.com,M. Brown,admin,Finance,DE,2021-10-10,2021-10-15,2022-05-31 00:00:00,invited,,sales,paid_ads,EMEA,,True,,android,
USR00558,AC124,SUB02336,EXT1451,kate53@gmail.com,Anna Kowalska,admin,CTO,EN,2021-08-08,,,deleted,,,,EMEA,,,True,ios,
USR00559,AC076,,EXT7653,anna190@example.com,Anna Kowalska,viewer,Finance,EN,2022-08-28,2022-09-06,2022-10-03 00:00:00,invited,,web,organic,NA,UTC+1,False,False,android,power user
USR00560,AC087,SUB01497,,john94@company.com,M. Brown,,,,2021-01-22,2021-01-30,2021-02-24 00:00:00,disabled,,import,referral,EMEA,EST,False,True,,power user
USR00561,AC120,SUB00319,EXT6999,mike119@gmail.com,John Smith,admin,CTO,DE,2023-06-27,2023-06-26,2024-04-02 00:00:00,disabled,,,paid_ads,EU,UTC,True,,web,power user
USR00562,AC037,SUB01542,EXT5656,alex278@gmail.com,M. Brown,,,EN,2022-07-23,2022-07-19,2023-02-23 00:00:00,invited,,api,paid_ads,,Europe/Warsaw,False,True,android,billing contact
USR00563,AC058,SUB00913,,mike250@company.com,,ADMIN,CTO,EN,2022-11-29,,,deleted,,,,,UTC,True,,,
USR00564,AC173,SUB01446,EXT4568,kate292@example.com,M. Brown,viewer,,PL,2023-09-05,2023-09-07,2024-05-20 00:00:00,invited,,web,organic,APAC,EST,False,False,ios,
USR00565,AC143,SUB01414,EXT1181,anna109@gmail.com,,viewer,Finance,en-US,2022-11-03,,,deleted,,sales,referral,EMEA,EST,,False,ios,billing contact
USR00566,AC102,SUB01975,,john293@example.com,John Smith,,Manager,EN,2021-05-06,2021-05-05,2021-08-26 00:00:00,disabled,,sales,organic,,,False,,android,no activity last 30 days
USR00567,,SUB00028,,sara4@company.com,M. Brown,,Finance,DE,2021-01-29,2021-01-27,,disabled,,,,EU,,True,True,ios,billing contact
USR00568,AC117,SUB00570,EXT3935,anna73@company.com,,viewer,Finance,,2023-05-18,2023-05-25,,invited,,web,referral,APAC,EST,True,,ios,power user
USR00569,AC173,SUB00943,,mike4@example.com,Anna Kowalska,member,Manager,en-US,2023-07-01,,,active,,,paid_ads,EMEA,Europe/Warsaw,,True,,power user
USR00570,AC098,,EXT9774,john282@gmail.com,,admin,,,2023-01-20,2023-01-28,,disabled,,,,APAC,UTC+1,,,web,
USR00571,AC096,SUB00867,EXT4538,alex193@gmail.com,,member,,,2024-02-13,2024-02-09,2024-07-31 00:00:00,deleted,2024-10-01,sales,referral,EU,Europe/Warsaw,True,,web,billing contact
USR00572,AC060,,EXT5825,john118@example.com,Anna Kowalska,,Engineer,EN,2021-10-10,2021-10-20,,disabled,,web,referral,EU,EST,False,,ios,no activity last 30 days
USR00573,AC159,,EXT3073,kate7@example.com,Anna Kowalska,admin,,en-US,2023-12-11,2023-12-08,2024-06-09 00:00:00,active,,api,paid_ads,NA,UTC+1,True,,,
USR00574,AC144,SUB00485,,kate67@example.com,,admin,Manager,PL,2023-01-06,2023-01-05,2023-02-26 00:00:00,active,,import,referral,APAC,UTC+1,True,,web,
USR00575,AC157,SUB01699,EXT4674,alex37@example.com,John Smith,,Engineer,,2022-04-18,2022-04-27,2022-10-26 00:00:00,active,,import,organic,APAC,Europe/Warsaw,False,,web,no activity last 30 days
USR00576,AC017,SUB00465,,john278@company.com,M. Brown,admin,,DE,2024-04-07,2024-04-08,,deleted,,sales,paid_ads,,UTC,True,True,,
USR00577,AC119,SUB01962,EXT1664,sara202@company.com,Anna Kowalska,admin,,,2021-01-29,2021-02-04,2021-08-11 00:00:00,deleted,2021-10-04,api,referral,EMEA,Europe/Warsaw,,False,android,
USR00578,AC078,SUB02420,EXT7829,alex155@example.com,,billing,Engineer,DE,2021-03-16,2021-03-24,2021-07-02 00:00:00,invited,,sales,paid_ads,APAC,UTC+1,False,True,web,
USR00579,AC030,,,kate264@company.com,,,CTO,,2021-10-28,2021-11-05,2022-04-29 00:00:00,deleted,2022-07-10,,organic,,EST,True,,ios,
USR00580,AC010,SUB00092,EXT5615,anna96@example.com,M. Brown,,CTO,PL,2021-06-23,2021-06-30,2021-10-10 00:00:00,active ,,sales,paid_ads,NA,Europe/Warsaw,True,True,ios,power user
USR00581,AC127,,EXT5375,john240@company.com,,,,PL,2021-06-11,2021-06-17,2022-03-14 00:00:00,deleted,,api,,APAC,,,,android,
USR00582,AC061,,EXT9237,mike33@company.com,,member,Finance,en-US,2022-02-13,2022-02-15,2022-11-30 00:00:00,active,,sales,referral,EU,Europe/Warsaw,True,,web,billing contact
USR00583,AC035,SUB00552,,sara191@gmail.com,,billing,Manager,PL,2022-11-12,2022-11-16,2023-05-09 00:00:00,deleted,,sales,organic,NA,UTC,False,False,ios,no activity last 30 days
USR00584,AC095,SUB00161,EXT5338,mike299@example.com,Anna Kowalska,member,Engineer,DE,2023-01-24,2023-01-22,2023-08-07 00:00:00,active,,api,referral,EU,UTC+1,,True,,billing contact
USR00585,AC179,SUB00602,EXT9121,kate183@gmail.com,Anna Kowalska,member,CTO,EN,2023-04-26,2023-05-05,2023-05-14 00:00:00,disabled,,,,EMEA,,False,False,ios,no activity last 30 days
USR00586,AC108,,,alex256@company.com,John Smith,admin,Manager,en-US,2023-01-13,2023-01-16,2023-04-16 00:00:00,invited,,web,,EU,UTC+1,True,False,,
USR00587,AC040,SUB00738,,sara24@example.com,M. Brown,member,Manager,,2021-09-28,2021-10-05,2022-05-01 00:00:00,active,,web,referral,EU,,,True,web,power user
USR00588,AC168,SUB01661,EXT4192,mike14@company.com,,viewer,Engineer,,2021-11-08,2021-11-08,2021-12-11 00:00:00,active,,sales,,,UTC,False,True,web,no activity last 30 days
USR00589,AC126,SUB02309,EXT1438,sara96@example.com,,,,DE,2021-09-07,2021-09-13,2021-11-30 00:00:00,invited,,api,paid_ads,EU,,False,,ios,no activity last 30 days
USR00590,AC072,SUB01162,,alex243@example.com,Anna Kowalska,viewer,Engineer,en-US,2021-10-31,2021-11-09,2022-02-14 00:00:00,invited,2022-05-03,import,,EMEA,,False,True,,
USR00591,,SUB00888,EXT2979,anna82@company.com,Anna Kowalska,billing,CTO,EN,2021-07-07,2021-07-16,,active,,import,organic,NA,EST,True,False,ios,billing contact
USR00592,AC114,SUB01931,EXT5294,kate133@company.com,,billing,Engineer,PL,2024-02-22,2024-02-22,2024-10-31 00:00:00,deleted,,api,paid_ads,NA,UTC+1,True,,ios,no activity last 30 days
USR00593,AC061,SUB00699,EXT3527,anna95@company.com,Anna Kowalska,,Finance,DE,2021-11-27,2021-11-22,2022-04-20 00:00:00,active,,import,paid_ads,,Europe/Warsaw,True,False,web,
USR00594,AC026,,EXT5449,kate252@example.com,M. Brown,admin,Engineer,EN,2022-05-12,2022-05-22,2022-09-24 00:00:00,deleted,,api,paid_ads,,Europe/Warsaw,True,,android,no activity last 30 days
USR00595,AC095,SUB00585,EXT5699,kate118@example.com,,,Manager,PL,2021-01-28,2021-01-25,2021-08-10 00:00:00,deleted,,web,referral,EU,EST,True,False,android,
USR00596,AC166,SUB00745,EXT7034,anna138@gmail.com,John Smith,admin,,PL,2024-03-10,,,disabled,,import,referral,EMEA,,,True,,billing contact
USR00597,AC102,SUB02093,EXT3246,JOHN@COMPANY.COM,Anna Kowalska,billing,Engineer,EN,2022-03-10,2022-03-19,2022-09-18 00:00:00,active,,,,EMEA,UTC+1,,,web,no activity last 30 days
USR00598,AC032,SUB01404,,anna207@gmail.com,,ADMIN,,DE,2022-09-22,,,deleted,,web,,NA,UTC,True,False,,
USR00599,AC117,SUB02444,,alex15@example.com,,viewer,,,2022-04-19,,,active ,,,,,EST,False,True,ios,billing contact
USR00600,AC055,SUB00942,EXT6486,anna64@example.com,Anna Kowalska,admin,Engineer,EN,2022-09-25,2022-09-22,2023-04-05 00:00:00,active ,,web,referral,EMEA,Europe/Warsaw,False,False,android,
USR00601,AC153,SUB00542,EXT6016,sara223@gmail.com,,billing,Finance,,2024-02-28,2024-03-03,2024-03-28 00:00:00,deleted,,,,EU,UTC,False,True,,
USR00602,AC013,,EXT4614,sara20@example.com,,,Manager,PL,2023-05-24,2023-05-20,2023-11-05 00:00:00,active ,,import,paid_ads,APAC,EST,True,True,android,no activity last 30 days
USR00603,AC063,,EXT3936,alex57@company.com,Anna Kowalska,ADMIN,Engineer,DE,2024-03-11,2024-03-13,2024-04-07 00:00:00,deleted,,sales,,EU,UTC+1,True,False,android,billing contact
USR00604,AC145,SUB02066,,kate135@company.com,M. Brown,,Engineer,PL,2024-02-21,2024-02-26,2024-08-22 00:00:00,disabled,2024-10-14,web,referral,,UTC,False,,ios,billing contact
USR00605,AC142,SUB00613,EXT5322,ALEX@COMPANY.COM,,member,Engineer,en-US,2022-05-12,2022-05-15,2022-12-31 00:00:00,active,,,referral,,EST,True,,,no activity last 30 days
USR00606,AC056,SUB00727,EXT8299,anna89@example.com,John Smith,billing,CTO,DE,2024-03-24,2024-03-27,,disabled,,api,referral,NA,Europe/Warsaw,,,,
USR00607,AC060,SUB02519,EXT8091,john196@example.com,John Smith,member,,,2022-11-21,2022-11-20,2023-01-23 00:00:00,invited,,,organic,EMEA,UTC+1,,False,web,no activity last 30 days
USR00608,AC038,SUB02177,EXT6419,kate242@gmail.com,John Smith,ADMIN,Manager,EN,2021-08-24,2021-09-02,2022-03-22 00:00:00,active ,2022-05-29,,paid_ads,EMEA,Europe/Warsaw,,False,android,no activity last 30 days
USR00609,AC153,SUB00482,EXT4353,alex94@gmail.com,Anna Kowalska,billing,Engineer,en-US,2022-06-16,2022-06-23,2022-08-05 00:00:00,active,,sales,paid_ads,EU,EST,False,True,android,
USR00610,,,EXT7492,sara277@gmail.com,John Smith,admin,,PL,2022-03-02,2022-02-25,2022-10-13 00:00:00,invited,,,referral,APAC,,True,True,web,
USR00611,AC038,SUB02472,,anna188@company.com,John Smith,member,Engineer,,2023-06-17,2023-06-14,2023-09-18 00:00:00,active ,2023-10-27,api,,APAC,Europe/Warsaw,True,False,android,no activity last 30 days
USR00612,AC139,SUB00005,EXT2766,john6@example.com,Anna Kowalska,admin,Engineer,en-US,2022-02-12,2022-02-11,2022-06-10 00:00:00,disabled,,import,,APAC,UTC,,,web,
USR00613,AC045,SUB01768,EXT6164,sara30@gmail.com,Anna Kowalska,viewer,,PL,2023-07-24,2023-07-19,2024-02-22 00:00:00,invited,,web,organic,NA,UTC+1,,,android,
USR00614,AC007,SUB01518,EXT1268,alex84@company.com,Anna Kowalska,,Engineer,PL,2021-12-16,2021-12-17,2022-02-22 00:00:00,active,,api,organic,APAC,EST,False,,,power user
USR00615,AC092,SUB02171,EXT3996,alex26@gmail.com,,viewer,,,2023-09-03,2023-09-13,2024-01-24 00:00:00,invited,,,,NA,EST,,True,android,billing contact
USR00616,AC061,SUB01975,EXT9745,mike131@company.com,,,,en-US,2021-05-12,2021-05-17,2022-03-12 00:00:00,invited,,import,paid_ads,NA,EST,,True,ios,power user
USR00617,AC005,SUB01562,EXT9413,JOHN@EXAMPLE.COM,M. Brown,,,DE,2021-09-24,,,active ,,web,organic,APAC,UTC,False,False,web,no activity last 30 days
USR00618,AC014,SUB02360,EXT3828,kate253@example.com,,,Finance,en-US,2021-11-06,2021-11-09,2022-02-08 00:00:00,invited,,,,NA,UTC+1,True,False,android,no activity last 30 days
USR00619,AC108,,EXT5270,anna196@company.com,Anna Kowalska,member,,EN,2021-10-23,,,active ,,sales,paid_ads,EU,Europe/Warsaw,False,False,web,
USR00620,AC017,,,mike192@company.com,,,Manager,,2023-10-26,2023-11-05,2024-08-28 00:00:00,disabled,2024-08-30,web,referral,NA,EST,False,False,ios,
USR00621,AC093,SUB00953,EXT4820,alex232@gmail.com,,billing,Finance,en-US,2023-05-25,2023-05-26,,invited,,api,paid_ads,EMEA,EST,True,False,android,billing contact
USR00622,AC028,SUB00344,,alex81@example.com,Anna Kowalska,ADMIN,Finance,EN,2021-06-21,,,active,,api,,NA,UTC,True,,android,
USR00623,AC057,SUB02228,EXT3947,ANNA@GMAIL.COM,,admin,Finance,PL,2024-04-06,2024-04-14,2024-07-01 00:00:00,active ,,,organic,,Europe/Warsaw,True,True,ios,power user
USR00624,AC012,SUB00775,EXT4677,alex81@gmail.com,John Smith,,CTO,en-US,2022-04-02,2022-03-29,,invited,,web,paid_ads,EMEA,Europe/Warsaw,,False,web,
USR00625,AC169,,EXT2703,sara57@company.com,,viewer,Finance,,2024-01-08,2024-01-16,2024-10-16 00:00:00,active ,,web,,EU,Europe/Warsaw,True,,web,power user
USR00626,AC118,SUB00030,EXT7352,mike145@gmail.com,,,Finance,EN,2023-03-07,2023-03-17,2023-12-10 00:00:00,active ,,import,paid_ads,NA,Europe/Warsaw,,True,web,billing contact
USR00627,AC008,SUB00483,EXT2047,ANNA@EXAMPLE.COM,Anna Kowalska,ADMIN,Finance,,2021-10-16,2021-10-24,2022-01-23 00:00:00,invited,,web,referral,APAC,,,,web,power user
USR00628,AC123,SUB01537,EXT5549,sara270@gmail.com,John Smith,,Engineer,,2023-08-23,2023-09-01,,invited,,web,organic,EMEA,UTC+1,False,False,,power user
USR00629,AC110,SUB01294,,anna279@gmail.com,,member,CTO,EN,2021-12-11,2021-12-07,,disabled,,web,referral,NA,Europe/Warsaw,True,,ios,billing contact
USR00630,AC126,SUB00437,,alex274@gmail.com,,member,Manager,DE,2021-01-04,2021-01-04,2021-04-01 00:00:00,invited,,sales,paid_ads,,UTC+1,,,,no activity last 30 days
USR00631,AC114,,EXT9885,kate207@example.com,Anna Kowalska,billing,Manager,EN,2022-03-16,2022-03-24,2022-05-05 00:00:00,invited,,import,referral,EMEA,UTC,True,True,ios,billing contact
USR00632,AC021,SUB01039,EXT4666,alex96@gmail.com,,,,EN,2021-11-18,2021-11-20,2022-02-06 00:00:00,active ,,import,referral,EMEA,EST,False,False,,power user
